timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687726788311,3184,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,3184,0,1
1687726790190,3498,HTTP Request,200,OK,Thread Group 1-1,text,true,,350,589,3,3,http://172.31.90.184:8000,3498,0,0
1687726790799,3543,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,3543,0,1
1687726791327,3016,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,3016,0,1
1687726793741,3550,HTTP Request,200,OK,Thread Group 1-1,text,true,,350,589,3,3,http://172.31.90.184:8000,3550,0,1
1687726794082,3282,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,3282,0,1
1687726794421,3093,HTTP Request,200,OK,Thread Group 1-2,text,true,,348,589,3,3,http://172.31.90.184:8000,3093,0,1
1687726796838,3096,HTTP Request,200,OK,Thread Group 1-1,text,true,,350,589,3,3,http://172.31.90.184:8000,3096,0,0
1687726797323,3241,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,3241,0,1
1687726797932,3510,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,3510,0,3
1687726800082,3244,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,3,3,http://172.31.90.184:8000,3244,0,1
1687726800451,3127,HTTP Request,200,OK,Thread Group 1-3,text,true,,348,589,3,3,http://172.31.90.184:8000,3127,0,1
1687726801511,3578,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,3578,0,1
1687726805930,5848,HTTP Request,200,OK,Thread Group 1-1,text,true,,350,589,3,3,http://172.31.90.184:8000,5848,0,1
1687726806767,6317,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,6317,0,1
1687726808574,7064,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,7064,0,1
1687726809242,3311,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,3,3,http://172.31.90.184:8000,3311,0,1
1687726811578,4810,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,4810,0,5
1687726812321,3746,HTTP Request,200,OK,Thread Group 1-2,text,true,,348,589,3,3,http://172.31.90.184:8000,3746,0,1
1687726812654,3411,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,3,3,http://172.31.90.184:8000,3411,0,1
1687726817271,5693,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,5693,0,2
1687726818126,5804,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,5804,0,1
1687726818271,5616,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,3,3,http://172.31.90.184:8000,5616,0,0
1687726820603,3332,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,3332,0,1
1687726821429,3302,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,3,3,http://172.31.90.184:8000,3302,0,1
1687726821703,3430,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,3,3,http://172.31.90.184:8000,3430,0,0
1687726824021,3417,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,3,3,http://172.31.90.184:8000,3417,0,1
