timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687725973710,6132,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,5,5,http://172.31.90.184:8000,6128,0,35
1687725973766,6187,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,5,5,http://172.31.90.184:8000,6187,0,37
1687725973778,6202,HTTP Request,200,OK,Thread Group 1-5,text,true,,349,589,5,5,http://172.31.90.184:8000,6202,0,40
1687725973788,6210,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,5,5,http://172.31.90.184:8000,6210,0,38
1687725973800,6219,HTTP Request,200,OK,Thread Group 1-4,text,true,,349,589,5,5,http://172.31.90.184:8000,6219,0,35
1687725978943,5164,HTTP Request,200,OK,Thread Group 1-5,text,true,,350,589,5,5,http://172.31.90.184:8000,5164,0,0
1687725978970,5255,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,5,5,http://172.31.90.184:8000,5255,0,5
1687725979488,5688,HTTP Request,200,OK,Thread Group 1-4,text,true,,349,589,5,5,http://172.31.90.184:8000,5688,0,1
1687725979517,5729,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,5,5,http://172.31.90.184:8000,5729,0,1
1687725979566,5798,HTTP Request,200,OK,Thread Group 1-2,text,true,,348,589,5,5,http://172.31.90.184:8000,5798,0,2
1687725983509,4539,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,5,5,http://172.31.90.184:8000,4539,0,1
1687725984328,5384,HTTP Request,200,OK,Thread Group 1-5,text,true,,349,589,5,5,http://172.31.90.184:8000,5384,0,1
1687725985298,5780,HTTP Request,200,OK,Thread Group 1-1,text,true,,349,589,5,5,http://172.31.90.184:8000,5780,0,1
1687725985395,5906,HTTP Request,200,OK,Thread Group 1-4,text,true,,349,589,5,5,http://172.31.90.184:8000,5906,0,1
1687725985694,6127,HTTP Request,200,OK,Thread Group 1-2,text,true,,349,589,5,5,http://172.31.90.184:8000,6127,0,1
1687725988656,5147,HTTP Request,200,OK,Thread Group 1-3,text,true,,349,589,5,5,http://172.31.90.184:8000,5147,0,2
